text ,bullying,,,,
مين عص على ذنبتك وعينك مسؤول عن الشعب الفلسطيني انت خلقت ذنب وخادم للسلاطين والان عون للاحتلال,1,,,,
مين عندو جاج بلدي للبيع,0,,,,
مين عندو حمار قبرصي للبيع .....,0,,,,
مين فك رباط الجحش ؟؟؟,0,,,,
مين قلقان بشكلك انت لياخذ برايك وراي الي حطوك.. الشعب الفلسطيني بريء منك ومن امثالك ... انتم فرضتم على الشعب وغير منتخبين منه,1,,,,
مين كلفلك اتكونه محامية دفاع عن اسيادك لو ظليتي ساكته اشرفلك سودا الله وجهك لو كنتي شريفه لتكلمتي عن اللي الهم ٤٠ سنه في الاسر يدافعون عن شرف الامه العربيه والاسلاميه,0,,,,
مين لاخ لمعك معليم شو اسمه,0,,,,
مين لعب في الصرم تبعو  هذا الزنديق,1,,,,
مين معانا,0,,,,
مين معك؟,0,,,,
مين نبشه,0,,,,
مين نتي تقيمي,0,,,,
مين نكشه !,1,,,,
"مين هاد 
لما عملتو اوسلو اخدتو براي الشعب ...",0,,,,
مين هاد ... طفران لازمه قرشين... حتى يرضوا اسياده,0,,,,
مين هاد الأخ اللي معاك,0,,,,
مين هاد الخرة ابن الخرة,1,,,,
مين هاد الديناصور الي الي بعوي,1,,,,
مين هاد القنفذ ؟!!!!,1,,,,
مين هاد اول مرة اشوفه حسبى الله ونعم الوكيل فيك وفى كل رؤساء العرب,0,,,,
مين هاد بلا صغرة؟,0,,,,
مين هاد لمعفن,1,,,,
مين هاد و عن اي حركة بيحكي مش فاهم,0,,,,
مين هاد!!,0,,,,
مين هادا البه..يم.. ليش هيك لابس مغير  اللوك,1,,,,
مين هادا الهباش ؟,0,,,,
"مين هادا
شو بشتغل اه مطبع ان شاء الله بدنا نسوي نجمه ونحطها في النار لمده اسبوع ونطبعها على افاك يا ساقط",1,,,,
مين هاذ,0,,,,
مين هاذ الحمار او النعل,1,,,,
مين هاذا,0,,,,
مين هاض,0,,,,
مين هاض الدابه جديد علينا,1,,,,
"مين هاظ 

حد يحط كندرة بثموا ويغطية",1,,,,
مين هاظ؟,1,,,,
مين هالبهيم...,1,,,,
مين هالجاروشة يلي جنبك,1,,,,
مين هالحمار,1,,,,
مين هالحمار هاد,1,,,,
مين هالزانيه ....مالها مكسوره الخاطر .,1,,,,
مين هالزكم,1,,,,
مين هالسطل,1,,,,
مين هالعرص,1,,,,
مين هالغنمة اذا القلم ماسكته بالعرض كيف بدها تمسك السانها,0,,,,
مين هالكلب اول مرة بشوفوا,1,,,,
مين هالمزيونه,0,,,,
مين هالمقلعطة هي,1,,,,
مين هاي,0,,,,
مين هاي المعفنه,1,,,,
مين هاي الي ثمها اكبر من مستقبلي,1,,,,
مين هاي الي معاه,0,,,,
مين هاي كلبة الامارات  اللي تحكي هيك,1,,,,
مين هاي ما عرفتها,0,,,,
مين هاي وهل لها صدى صوت لعنكم الله,1,,,,
مين هاي؟,0,,,,
مين هذا,0,,,,
مين هذا ؟,0,,,,
"مين هذا التافه اللي جاي يعمل شهرة من ورا أبطال المقاومة وأفعالهم المشرفة 
خليه ينطم وماحدا ينشر له لاصوت ولا صورة خليه يضل نكرة إمعة تافه 
صدفة النفط خلت للخنافس منافس",1,,,,
مين هذا الغبي ؟! شو دخلوا هذا شكله أهله الأسرى ؟!,1,,,,
مين هذا الفاشل,1,,,,
مين هذا الكائن,0,,,,
مين هذا المعاق الذي يتكلم وكانني رأيته مع الاربعين حرامي ولكن لن يفلح لأن الواطي واطي مهما علا,1,,,,
مين هذا المعاق روح شوف حالك في أي زريبة,1,,,,
مين هذا أصلاً؟؟؟,0,,,,
مين هذا من اي دوله,0,,,,
مين هذه العاهه,1,,,,
مين هضول,1,,,,
مين هلحمار من انو اسطبل فلتان,1,,,,
"مين هو هاد بياع المتاي والحللوه البحرينيه ،،شوفوا مين بحكي ولك خليك ساكت احسنلك واشرفلك لحسن يصيرلك شي انتو اخر ناس تفتحوا تمكم انتم المطبعين، ،،ياناس اخجلوامن انفسكم ،،،هل انتم لم تروا ولا تروا بس جبناء خايفين من اسيادكم الجدد،،،اصلا انتو ولا شي انتوا عايشين علي حساب جيرانكم
الاغنياء لولاهم كان زمان انقرضتوا 
وبعدين لما تجيب سيره ا ل م ق ا و م ه بتوقف علي حيلك وبتوطي راسك احتراما الهم ،،،ما ضل غير انت تحكي والله هزلت،،",1,,,,
"مين هي 
يعني شو هل فن ولا اسقط من هيك تفو",1,,,,
مين هي !!,0,,,,
مين هي الإمارات؟؟؟ كلها على بعضها ما بتيجي زي مدينة من مدن فلسطين . شو مكانها من الإعراب؟؟؟ الدولة  المتصهينه,1,,,,
مين هي البقرة,1,,,,
مين هي هاي,0,,,,
مين هي؟؟,0,,,,
مين وين بطلعوا هدول,0,,,,
مين وين جايبها يالخرا,1,,,,
مين يشاورو,0,,,,
مين؟,0,,,,
ن,0,,,,
ن ج س &  خ ب ي ث,1,,,,
ناجح خلص انخمي,1,,,,
ناجي الابراهيم براهيم,0,,,,
نادر الصرعاوي,0,,,,
ناديا الزعبي إيش هاد؟؟؟!!!,0,,,,
ناديا❤️❤️❤️,0,,,,
ناديه وينو,0,,,,
نار خلفت رماد وسكن,1,,,,
نازلين انتقاد وحكي واكلو كل الاكل ههههههه كيف لو عجبكن بتاكلو كراتين,0,,,,
ناس تعبانه ,1,,,,
ناس جبانه,1,,,,
ناس مجنونه وبدهم يجننو الناس,1,,,,
ناعمه وجميله جدا يسعد قلبها شو قلبها طيب,0,,,,
ناقص بس تحطو شحاطات على اذنيكم وتطلعو ترند,1,,,,
ناقص عليكي تعملي عمليه شفط الراسك,1,,,,
ناقص عليه مشطيب الواحد,1,,,,
ناقصك بشاعة يلي بدو يقليد لهنود بدو يكون عندو عيون كبار وجهو ناعيم مو نافخ خدودو ورح يطقو,1,,,,
ناقصك ريشة بس,0,,,,
ناقصنا قرف,1,,,,
ناقصنا معلم عرايس بالمطعم اذا الك مصلحة,0,,,,
ناقصها دبس رمان,0,,,,
ناقصها مهي,0,,,,
نام احسن لك في النوم راحة,0,,,,
نام عمي هبوووش,0,,,,
نام نام احسلك,1,,,,
نام نام يا حمام,0,,,,
ناور اري بشكلك,1,,,,
ناولوني الشبشب لحطو بتمو لا هالخنزير,1,,,,
"ناولوني شبشب لبنت الهبلة
شعب الامارات الحبيب 
لا بارك الله في قيادتكم",1,,,,
ناولوني صرماي اقطعها على راسو ولك شو حشرك,1,,,,
"نبارك للامة العربية والاسلامية 
بهذا الانجاز",0,,,,
نبال سعد الدين,0,,,,
نبكي علي اهلنا في غزه مرتين مره علي ما يحدث ومره علي عجزنا في مساعدتهم,0,,,,
نبكي مرتين؛ مرة عليكُم ومرة من قِلة حيلتنا,0,,,,
نبي تردد قناة عمان لوسمحتو,0,,,,
نبيله خضور,0,,,,
نتبه مايجرحلك القرون,0,,,,
نتفرغ,0,,,,
نتلا البيت شعر روح عصالون ما انضفلك,1,,,,
نتمنى من حماس بعد ما يخلصو عاليهود بغزه يبلشو فيكم وانت اولهم . جاييك الدوور ان شاءالله,0,,,,
نتن,1,,,,
نثق فيك دائما استمر في الدعم لاخواتنا في فلسطين لان كلامك مؤثر ورسالتك ستصل للعالم كله,0,,,,
نجس,1,,,,
نجس وما أكثر الانجاس   مثل هذا السكرجي,1,,,,
نحاس المنيوم حديد واللي واقف عالظوار يكيم,1,,,,
نحبك يا سوريه,0,,,,
نحتاج لفريكانس نتع قناة,0,,,,
نحن بحرب منذ عام 48,0,,,,
نحن دايماً ومن زمان بنعملها بالشتويه وعلى الدفاي وبنعمل مناقيش بزعتر وبنعمل بالتمر والحبنه,0,,,,
نحن في  زمن الرويبضه,0,,,,
نحن في زمن الرويبضه,0,,,,
نحن في غزة نتعرض لاباده جماعية.. حسبي الله ونعم الوكيل,0,,,,
نحن مع الموقف ولكن نعرف أنكم كاذبون ولستم أهلا لهذا الموقف,1,,,,
نحن نعيش بين ٢٢ دولة عبرية. انو عرب وانو عروبة.  حسيبي الله ونعم الوكيل في كل حاكم  ظالم .,0,,,,
"نحن ونحن ،، روح انصرف",1,,,,
نحنا ع جسر الرئيس عم ناكل هم شلون بدنا نوصل بدنا نرواح ع لندن,0,,,,
نحنا غير شكل,0,,,,
نخابرك نخابرك فيما بعد,0,,,,
نخلص منكم محلاهاا  يارب,1,,,,
نخم,1,,,,
نخم احسن,1,,,,
نخمدى يشيخة,1,,,,
نخمم نعمل بلوك لصفحة ‍♀️ خاطرو عقدني,1,,,,
نداء العسلي ام مجد  هاى ياسمين,0,,,,
ندهن الخبز بزيت افضل من المي,0,,,,
نذل,1,,,,
نرقص ع قبوركم الهي,1,,,,
نركز مجهوداتنا شوية ياشباب جزاكم الله كل خير,0,,,,
نزعت الفيديو انت,1,,,,
نزعت حالك بالخروج مع هاي الحثالة,1,,,,
نزعت حالك بهالجمعة يازلمة,1,,,,
نزعت حالك بهالقندرة لمطالعها معك,1,,,,
نزعت حالك بهيك قرف,1,,,,
نزعت حالك يا سيد,1,,,,
نزعت حالك يا عماد,1,,,,
نزعت حالك ياعماد مع التافهه,1,,,,
نزعت حالك يامصرمج,1,,,,
نزعت حالك...سقطت,1,,,,
نزعت حلك,1,,,,
نزعت سمعتك يا حبيبي,1,,,,
نزعت شخصيتك فيها والله,1,,,,
"نزعت صباحنا يا رجل 
بالعادة بس نشوف واجهتك بنضحك 

شو لامك عهالشكيلات ",1,,,,
نزعتا,1,,,,
نزعتا بالاخير كنت كتير اتابعك بس هي مابطيقا,1,,,,
"نزعتلي مزاجي، لا بقى تعيدها مشان ما تنزل من عيني وعيون الناس",1,,,,
نزعتها,1,,,,
نزعتها منزل حالك لهل المستوى,1,,,,
نزعتها هلق يا خال لانو هدول ناس تافهين لاتنزل لهيك ناس زباله,1,,,,
نزعتها يا ابو الفراجين,1,,,,
نزعتها ياابو شريك,1,,,,
"نزل مستواك تحت لمزابل  
الله يسعدكن ويحفظكم ببراد دفن لموتى اييييع علقرف  وين كنت وين صرت",1,,,,
نزلت ريالتنا. الله يعطيك العافية.,0,,,,
نزلت قيمتك له يازلمه,1,,,,
نزلت قيمتك والله,1,,,,
نزلت مستواك وهيبتك صراحة فكرنا معك شي شخصية مهمة,1,,,,
نزلت مستواك يععع,1,,,,
نزلت مستواك.  الله يسامحك,1,,,,
نزلت من عيني,1,,,,
نزلت من عيني كتير,1,,,,
نزلت من عيني والله عم تتصور مع هيك شكال,0,,,,
نزلت من عيني يا ابو الفراجين,1,,,,
نزلت من عيونا بعد هالزبالة يلي طلعت معاها,1,,,,
نسأل الله النصر للمقاومة.  و ان يحفظ شعب فلسطين من جميع الحركات بإستثناء مجموعة أوسلو.,0,,,,
نسأل الله لكم الخراب والدمار,1,,,,
نسأل في نفسي ليش نتفرج على هالعبط ...بس لحد الآن مش لاقية إجابة,0,,,,
نسألك حسن الخاتمة يآرب يا حسرة على العباد,0,,,,
نسناس,1,,,,
نسو يشاوروك يامسلم,0,,,,
نسي حالو لما ذهب وعزا في موت بيرس المعلون,0,,,,
نسيت اخد رأيك اخلي الجاج بثلاجه ولا براها,0,,,,
نسيت الحركة توخذ رايك لانك كنت نايم,0,,,,
